 #  Scattering field.
 #  All quantities in atomic units (a.u.), unless otherwise indicated.
 #  Z =   6, NELEC =   0,   projectile: electron
 #  Kinetic energy = 5.59999E+06 a.u. = 1.52383E+08 eV
 #
 #   i       r           r*V         r*Vst        r*Vex       r*Vpol       r*Wabs        rho_e
 #------------------------------------------------------------------------------------------------
   104  6.67993E-07 -1.12467E-01 -1.12467E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   105  6.91905E-07 -1.16492E-01 -1.16492E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   106  7.16611E-07 -1.20651E-01 -1.20651E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   107  7.42135E-07 -1.24948E-01 -1.24948E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   108  7.68501E-07 -1.29386E-01 -1.29386E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   109  7.95733E-07 -1.33970E-01 -1.33970E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   110  8.23858E-07 -1.38704E-01 -1.38704E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   111  8.52900E-07 -1.43593E-01 -1.43593E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   112  8.82887E-07 -1.48640E-01 -1.48640E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   113  9.13844E-07 -1.53851E-01 -1.53851E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   114  9.45800E-07 -1.59229E-01 -1.59229E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   115  9.78782E-07 -1.64780E-01 -1.64780E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   116  1.01282E-06 -1.70509E-01 -1.70509E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   117  1.04794E-06 -1.76419E-01 -1.76419E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   118  1.08417E-06 -1.82517E-01 -1.82517E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   119  1.12155E-06 -1.88807E-01 -1.88807E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   120  1.16010E-06 -1.95294E-01 -1.95294E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   121  1.19986E-06 -2.01984E-01 -2.01984E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   122  1.24085E-06 -2.08881E-01 -2.08881E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   123  1.28311E-06 -2.15992E-01 -2.15992E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   124  1.32667E-06 -2.23320E-01 -2.23320E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   125  1.37156E-06 -2.30872E-01 -2.30872E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   126  1.41781E-06 -2.38654E-01 -2.38654E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   127  1.46547E-06 -2.46670E-01 -2.46670E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   128  1.51455E-06 -2.54927E-01 -2.54927E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   129  1.56511E-06 -2.63430E-01 -2.63430E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   130  1.61716E-06 -2.72184E-01 -2.72184E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   131  1.67075E-06 -2.81196E-01 -2.81196E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   132  1.72591E-06 -2.90471E-01 -2.90471E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   133  1.78267E-06 -3.00016E-01 -3.00016E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   134  1.84107E-06 -3.09835E-01 -3.09835E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   135  1.90115E-06 -3.19934E-01 -3.19934E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   136  1.96294E-06 -3.30321E-01 -3.30321E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   137  2.02648E-06 -3.40999E-01 -3.40999E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   138  2.09180E-06 -3.51976E-01 -3.51976E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   139  2.15893E-06 -3.63257E-01 -3.63257E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   140  2.22792E-06 -3.74847E-01 -3.74847E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   141  2.29880E-06 -3.86753E-01 -3.86753E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   142  2.37160E-06 -3.98981E-01 -3.98981E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   143  2.44635E-06 -4.11535E-01 -4.11535E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   144  2.52311E-06 -4.24422E-01 -4.24422E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   145  2.60189E-06 -4.37647E-01 -4.37647E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   146  2.68273E-06 -4.51216E-01 -4.51216E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   147  2.76567E-06 -4.65134E-01 -4.65134E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   148  2.85074E-06 -4.79406E-01 -4.79406E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   149  2.93798E-06 -4.94039E-01 -4.94039E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   150  3.02741E-06 -5.09036E-01 -5.09036E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   151  3.11907E-06 -5.24403E-01 -5.24403E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   152  3.21299E-06 -5.40146E-01 -5.40146E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   153  3.30921E-06 -5.56267E-01 -5.56267E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   154  3.40775E-06 -5.72774E-01 -5.72774E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   155  3.50864E-06 -5.89669E-01 -5.89669E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   156  3.61191E-06 -6.06957E-01 -6.06957E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   157  3.71759E-06 -6.24643E-01 -6.24643E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   158  3.82572E-06 -6.42730E-01 -6.42730E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   159  3.93630E-06 -6.61222E-01 -6.61222E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   160  4.04938E-06 -6.80124E-01 -6.80124E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   161  4.16498E-06 -6.99437E-01 -6.99437E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   162  4.28311E-06 -7.19167E-01 -7.19167E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   163  4.40381E-06 -7.39315E-01 -7.39315E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   164  4.52710E-06 -7.59885E-01 -7.59885E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   165  4.65299E-06 -7.80878E-01 -7.80878E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   166  4.78151E-06 -8.02299E-01 -8.02299E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   167  4.91267E-06 -8.24147E-01 -8.24147E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   168  5.04651E-06 -8.46427E-01 -8.46427E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   169  5.18302E-06 -8.69138E-01 -8.69138E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   170  5.32223E-06 -8.92283E-01 -8.92283E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   171  5.46416E-06 -9.15863E-01 -9.15863E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   172  5.60881E-06 -9.39878E-01 -9.39878E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   173  5.75620E-06 -9.64329E-01 -9.64329E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   174  5.90634E-06 -9.89217E-01 -9.89217E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   175  6.05924E-06 -1.01454E+00 -1.01454E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   176  6.21491E-06 -1.04030E+00 -1.04030E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   177  6.37335E-06 -1.06650E+00 -1.06650E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   178  6.53459E-06 -1.09313E+00 -1.09313E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   179  6.69861E-06 -1.12019E+00 -1.12019E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   180  6.86542E-06 -1.14769E+00 -1.14769E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   181  7.03504E-06 -1.17562E+00 -1.17562E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   182  7.20745E-06 -1.20398E+00 -1.20398E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   183  7.38267E-06 -1.23276E+00 -1.23276E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   184  7.56069E-06 -1.26197E+00 -1.26197E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   185  7.74151E-06 -1.29160E+00 -1.29160E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   186  7.92513E-06 -1.32165E+00 -1.32165E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   187  8.11154E-06 -1.35212E+00 -1.35212E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   188  8.30075E-06 -1.38300E+00 -1.38300E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   189  8.49274E-06 -1.41428E+00 -1.41428E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   190  8.68752E-06 -1.44597E+00 -1.44597E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   191  8.88507E-06 -1.47806E+00 -1.47806E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   192  9.08538E-06 -1.51054E+00 -1.51054E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   193  9.28845E-06 -1.54341E+00 -1.54341E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   194  9.49427E-06 -1.57666E+00 -1.57666E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
   195  9.70283E-06 -1.61030E+00 -1.61030E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
